cm,%
1708.6217,78.50826
1709.5859,78.49246000000001
1710.5502000000001,78.4813
1711.5144,78.48728
1712.4786,78.51436000000001
1713.4429,78.56392000000001
1714.4071,78.65734
1715.3713000000002,78.86804
1716.3356,79.29658
1717.2998000000002,79.91346
1718.2640000000001,80.49306
1719.2283,80.86312000000001
1720.1925000000003,81.05650000000001
1721.1567000000002,81.19776
1722.121,81.38416000000001
1723.0852000000002,81.65022
1724.0494,81.97736
1725.0137,82.32004
1725.9779000000003,82.63732
1726.9421,82.91346
1727.9064000000003,83.15846
1728.8706000000002,83.39702
1729.8348,83.65796
1730.7991000000002,83.97396
1731.7633,84.38632
1732.7275,84.92454000000001
1733.6918000000003,85.53072
1734.656,86.04166000000001
1735.6202000000003,86.34880000000001
1736.5845000000002,86.50472
1737.5487,86.63686000000001
1738.5129000000002,86.8421
1739.4772,87.14764
1740.4414,87.51722000000001
1741.4056000000003,87.88274
1742.3699,88.19338
1743.3341,88.44500000000001
1744.2983000000002,88.6667
1745.2626,88.891
1746.2268,89.14068
1747.1910000000003,89.43914000000001
1748.1553,89.82148000000001
1749.1195000000002,90.309
1750.0837000000001,90.85322000000001
1751.0480000000002,91.33938
1752.0122000000001,91.68402
1752.9764,91.8958
1753.9407000000003,92.04050000000001
1754.9049000000002,92.18248000000001
1755.8691,92.3539
1756.8334000000002,92.55356
1757.7976,92.76502
1758.7618,92.97752
1759.7261000000003,93.19642
1760.6903,93.43266
1761.6545,93.68324
1762.6188000000002,93.92464000000001
1763.583,94.13164
1764.5472,94.29992
1765.5115,94.44588
1766.4757,94.5875
1767.4399000000003,94.73006
1768.4042,94.86592
1769.3684000000003,94.99196
1770.3326000000002,95.13058000000001
1771.2969,95.33106000000001
1772.2611000000002,95.62056000000001
1773.2253000000003,95.95262
1774.1896,96.2459
1775.1538000000003,96.46784000000001
1776.1180000000002,96.64712
1777.0823,96.82958
1778.0465000000002,97.04204
1779.0107,97.28368
1779.975,97.53624000000002
1780.9392000000003,97.78000000000002
1781.9034,98.00516
1782.8677000000002,98.21000000000001
1783.8319000000001,98.39114000000001
1784.7961,98.53806
1785.7604000000001,98.64194
1786.7246,98.70798
1787.6888,98.7557
1788.6531000000002,98.80496000000001
1789.6173,98.86208
1790.5815000000002,98.92416000000001
1791.5458,98.99238000000001
1792.51,99.06708
1793.4742000000003,99.13018000000001
1794.4385,99.16272000000001
1795.4027,99.17466
1796.3669000000002,99.19424000000001
1797.3312,99.24076000000001
1798.2954,99.31472000000001
1799.2596000000003,99.40576
1800.2239,99.50202000000002
1801.1881000000003,99.59326000000001
1802.1523000000002,99.66996
1803.1166000000003,99.72664
1804.0808000000002,99.77288000000001
1805.045,99.81072
1806.0093000000002,99.839
1806.9735000000003,99.8597
1807.9377,99.87530000000001
1808.9020000000003,99.89278000000002
1809.8662000000002,99.92280000000001
1810.8304,99.97196000000001
1811.7947000000001,100.036
1812.7589,100.1046
1813.7231,100.1678
1814.6874000000003,100.2224
1815.6516,100.27040000000001
1816.6158,100.30900000000003
1817.5801000000001,100.33680000000001
1818.5443,100.3546
1819.5085,100.36420000000001
1820.4728,100.37320000000001
1821.437,100.38560000000001
1822.4012000000002,100.402
1823.3655,100.42139999999999
1824.3297000000002,100.433
1825.2939000000001,100.43
1826.2582,100.40980000000002
1827.2224000000003,100.38300000000001
1828.1866000000002,100.3686
1829.1509,100.38780000000001
1830.1151000000002,100.44300000000001
1831.0793,100.50720000000001
1832.0436,100.5498
1833.0078000000003,100.5614
1833.972,100.55380000000001
1834.9363000000003,100.54260000000001
1835.9005000000002,100.53720000000001
1836.8647,100.53840000000001
1837.8290000000002,100.545
1838.7932,100.5582
1839.7574,100.58400000000002
1840.7217000000003,100.62420000000002
1841.6859,100.66820000000001
1842.6501000000003,100.6986
1843.6144000000002,100.71020000000001
1844.5786,100.708
1845.5428000000002,100.697
1846.5071,100.68100000000001
1847.4713,100.66820000000001
1848.4355000000003,100.671
1849.3998,100.69380000000001
1850.364,100.7268
1851.3282000000002,100.7568
1852.2925,100.77480000000001
1853.2567,100.78060000000002
1854.2209000000003,100.7776
1855.1852,100.7716
1856.1494000000002,100.7646
1857.1136000000001,100.75760000000001
1858.0779000000002,100.75420000000001
1859.0421000000001,100.75460000000001
1860.0063,100.75880000000001
1860.9706000000003,100.76280000000001
1861.9348000000002,100.75600000000001
1862.899,100.7322
1863.8633000000002,100.6906
1864.8275,100.63600000000002
1865.7917,100.57760000000002
1866.7560000000003,100.53300000000002
1867.7202,100.5308
1868.6844,100.58800000000001
1869.6487000000002,100.68
1870.6129,100.76180000000001
1871.5771,100.80620000000002
1872.5414,100.82060000000001
1873.5056,100.82260000000001
1874.4698000000003,100.8244
1875.4341,100.8274
1876.3983000000003,100.82900000000001
1877.3625000000002,100.82900000000001
1878.3268,100.8264
1879.2910000000002,100.82220000000001
1880.2552000000003,100.81840000000001
1881.2195,100.81220000000002
1882.1837000000003,100.8036
1883.1479000000002,100.79060000000001
1884.1122,100.7766
1885.0764000000001,100.763
1886.0406,100.75440000000002
1887.0049,100.751
1887.9691000000003,100.7526
1888.9333,100.7562
1889.8976000000002,100.75640000000001
1890.8618000000001,100.75040000000001
1891.826,100.7346
1892.7903000000001,100.7146
1893.7545,100.6988
1894.7188000000003,100.69500000000001
1895.6830000000002,100.7044
1896.6472,100.7214
1897.6115000000002,100.73900000000002
1898.5757,100.74880000000002
1899.5399,100.7506
1900.5042000000003,100.74520000000001
1901.4684,100.7372
1902.4326,100.72720000000001
1903.3969000000002,100.71520000000001
1904.3611,100.69680000000001
1905.3253,100.66960000000002
1906.2896,100.63760000000002
1907.2538,100.6082
1908.2180000000003,100.5896
1909.1823,100.589
1910.1465000000003,100.60340000000001
1911.1107000000002,100.62320000000001
1912.075,100.63740000000001
1913.0392000000002,100.645
1914.0034000000003,100.64880000000001
1914.9677,100.6526
1915.9319000000003,100.6558
1916.8961000000002,100.654
1917.8604,100.6414
1918.8246000000001,100.6118
1919.7888,100.568
1920.7531,100.52199999999999
1921.7173000000003,100.4894
1922.6815,100.48140000000001
1923.6458000000002,100.4986
1924.6100000000001,100.52720000000001
1925.5742,100.5528
1926.5385000000003,100.56720000000001
1927.5027,100.57020000000001
1928.4669,100.5658
1929.4312000000002,100.5592
1930.3954,100.55340000000001
1931.3596000000002,100.54960000000001
1932.3239,100.547
1933.2881,100.5468
1934.2523000000003,100.5492
1935.2166,100.55100000000002
1936.1808,100.55020000000002
1937.1450000000002,100.54220000000001
1938.1093,100.52780000000001
1939.0735,100.5048
1940.0377000000003,100.47800000000001
1941.002,100.4518
1941.9662000000003,100.433
1942.9304000000002,100.4274
1943.8947000000003,100.43360000000001
1944.8589000000002,100.4484
1945.8231,100.46620000000001
1946.7874000000002,100.48580000000001
1947.7516000000003,100.50699999999999
1948.7158,100.5254
1949.6801000000003,100.5378
1950.6443000000002,100.54280000000001
1951.6085,100.5402
1952.5728000000001,100.5348
1953.537,100.5306
1954.5012,100.53220000000002
1955.4655000000002,100.53800000000001
1956.4297,100.5472
1957.3939,100.55720000000001
1958.3582000000001,100.56460000000001
1959.3224,100.5702
1960.2866,100.572
1961.2509,100.57000000000001
1962.2151,100.56120000000001
1963.1793000000002,100.54700000000001
1964.1436,100.5294
1965.1078000000002,100.5138
1966.0720000000001,100.50840000000001
1967.0363,100.51660000000001
1968.0005000000003,100.5382
1968.9647000000002,100.5656
1969.929,100.59060000000001
1970.8932000000002,100.6072
1971.8574,100.61540000000001
1972.8217,100.61700000000002
1973.7859000000003,100.616
1974.7501,100.6152
1975.7144000000003,100.6156
1976.6786000000002,100.61760000000001
1977.6428,100.61999999999999
1978.6071000000002,100.6222
1979.5713,100.62320000000001
1980.5355,100.62420000000002
1981.4998000000003,100.62360000000001
1982.464,100.62140000000002
1983.4282000000003,100.61720000000001
1984.3925000000002,100.60940000000001
1985.3567,100.5992
1986.3209000000002,100.58600000000001
1987.2852,100.5716
1988.2494,100.55760000000002
1989.2136000000003,100.5464
1990.1779,100.54060000000001
1991.1421,100.54240000000001
1992.1063000000001,100.55260000000001
1993.0706,100.56720000000001
1994.0348,100.5816
1994.9990000000003,100.58980000000001
1995.9633,100.5926
1996.9275000000002,100.59120000000001
1997.8917000000001,100.58880000000002
1998.8560000000002,100.58740000000002
1999.8202000000003,100.58900000000001
2000.7844,100.59100000000001
2001.7487000000003,100.5932
2002.7129000000002,100.5924
2003.6771,100.58740000000002
2004.6414000000002,100.5784
2005.6056,100.5678
2006.5698,100.55720000000001
2007.5341000000003,100.5494
2008.4983,100.54480000000001
2009.4625,100.5428
2010.4268000000002,100.542
2011.391,100.53820000000002
2012.3552,100.5292
2013.3195,100.5156
2014.2837,100.4976
2015.2479000000003,100.4792
2016.2122,100.46600000000001
2017.1764000000003,100.462
2018.1406000000002,100.4656
2019.1049,100.4744
2020.0691000000002,100.4824
2021.0333000000003,100.4884
2021.9976,100.49000000000001
2022.9618000000003,100.48940000000002
2023.9260000000002,100.48760000000001
2024.8903,100.48500000000001
2025.8545000000001,100.48080000000002
2026.8187,100.477
2027.783,100.47140000000002
2028.7472000000002,100.46640000000001
2029.7114,100.4612
2030.6757000000002,100.45660000000001
2031.6399000000001,100.45180000000002
2032.6041,100.4462
2033.5684000000003,100.44160000000001
2034.5326,100.4362
2035.4968,100.4298
2036.4611000000002,100.4214
2037.4253,100.41080000000001
2038.3895000000002,100.39720000000001
2039.3538,100.3844
2040.318,100.3743
2041.2822000000003,100.36848
2042.2465,100.36772
2043.2107,100.36924000000002
2044.1749000000002,100.37244000000001
2045.1392,100.37368000000001
2046.1034,100.37194000000001
2047.0676000000003,100.3673
2048.032,100.36072
2048.9961,100.3517
2049.9604,100.34368
2050.9246,100.33676000000001
2051.8889,100.33100000000002
2052.853,100.32698
2053.8174,100.32362
2054.7815,100.31830000000002
2055.7458,100.31186000000001
2056.71,100.30450000000002
2057.6743,100.29646000000001
2058.6384,100.28856
2059.6028,100.28052
2060.5669,100.27034
2061.5313000000006,100.25792
2062.4954,100.24604000000001
2063.4597,100.23804000000001
2064.4238,100.23636
2065.3882,100.24216000000001
2066.3523,100.25336
2067.3167000000003,100.26574000000001
2068.2808,100.27590000000001
2069.2451,100.28164000000001
2070.2092,100.28388000000001
2071.1736,100.28304000000001
2072.1377,100.28210000000001
2073.1021,100.28218
2074.0662,100.28168
2075.0305,100.28204000000001
2075.9946,100.28062
2076.959,100.27816
2077.9231,100.27554
2078.8875,100.27220000000001
2079.8516,100.26922
2080.8159,100.26750000000001
2081.78,100.26778000000002
2082.7444000000005,100.26896
2083.7085,100.27154
2084.6729,100.27297999999999
2085.6370000000006,100.2741
2086.6013,100.27504
2087.5654,100.27518000000002
2088.5298000000003,100.27378
2089.4939,100.2724
2090.4583,100.27026000000001
2091.4224000000004,100.26822000000001
2092.3867,100.2664
2093.3508,100.26648
2094.3152,100.26766
2095.2793,100.27054000000001
2096.2437,100.27254
2097.2078,100.27350000000001
2098.1721,100.27328
2099.1362,100.27028000000001
2100.1006,100.26518
2101.0647,100.26088000000001
2102.0291,100.25738000000001
2102.9932,100.25566
2103.9575000000004,100.25502
2104.9216,100.25542
2105.886,100.25586000000001
2106.8501000000006,100.25534000000002
2107.8145,100.25210000000001
2108.7786,100.24698000000001
2109.7429,100.2409
2110.707,100.23400000000001
2111.6714,100.22802000000001
2112.6355000000003,100.22468000000002
2113.5999,100.22406000000001
2114.564,100.22710000000001
2115.5283,100.23218
2116.4924,100.23758000000001
2117.4568,100.2415
2118.4209,100.24278000000001
2119.3853,100.24040000000001
2120.3494,100.23580000000001
2121.3137,100.22984
2122.2778,100.22430000000001
2123.2422,100.21864000000001
2124.2063,100.21474
2125.1707,100.21202
2126.1348,100.2107
2127.0991,100.21326000000002
2128.0632000000005,100.21884000000001
2129.0276,100.22638
2129.9917,100.23384
2130.9561,100.23908
2131.9202,100.24018000000001
2132.8845,100.23784
2133.8486000000003,100.23158000000001
2134.813,100.22526
2135.7771,100.22042000000002
2136.7415,100.22082
2137.7056,100.22416000000001
2138.6699,100.23162
2139.634,100.23856
2140.5984,100.24514000000002
2141.5625,100.25022
2142.5269,100.25388000000001
2143.491,100.2564
2144.4553,100.25976000000001
2145.4194,100.26416
2146.3838,100.26962
2147.3479,100.27604000000001
2148.3123,100.28082
2149.2764,100.2853
2150.2407,100.28850000000001
2151.2048,100.28872000000001
2152.1692,100.28764000000001
2153.1333,100.28562000000001
2154.0977,100.28470000000002
2155.0618,100.28524
2156.0261,100.28980000000001
2156.9902,100.29654000000001
2157.9546,100.30432000000002
2158.9187,100.31118000000001
2159.8831,100.31622
2160.8472,100.31954000000002
2161.8115,100.32044000000002
2162.7756,100.32294000000002
2163.74,100.3253
2164.7041,100.32804
2165.6685000000007,100.33026000000001
2166.6326,100.33200000000001
2167.5969,100.33114
2168.561,100.3288
2169.5254,100.32768000000002
2170.4895,100.32712000000001
2171.4539000000004,100.32944
2172.418,100.33368000000002
2173.3823,100.33958000000001
2174.3464,100.34450000000001
2175.3108,100.34909999999999
2176.2749,100.35254
2177.2393,100.35566000000001
2178.2034,100.35774
2179.1677,100.35956000000002
2180.1318,100.3595
2181.0962,100.35750000000002
2182.0603,100.3537
2183.0247,100.34920000000001
2183.9888,100.34518
2184.9531,100.34362000000002
2185.9172,100.34384
2186.8816000000006,100.34638000000001
2187.8457,100.34996000000001
2188.8101,100.35320000000002
2189.7742,100.35652000000002
2190.7385,100.35896000000001
2191.7026,100.36228000000001
2192.6670000000004,100.36516
2193.6311,100.36796000000001
2194.5955,100.37012
2195.5596000000005,100.37014
2196.5239,100.36878
2197.488,100.36596
2198.4524,100.36232000000001
2199.4165,100.35700000000001
2200.3809,100.35244
2201.3450000000003,100.34874
2202.3093,100.34596000000002
2203.2734,100.34576000000001
2204.2378,100.34644
2205.2019,100.34792000000002
2206.1663,100.34846000000002
2207.1304,100.34888000000001
2208.0947000000006,100.34996000000001
2209.0588,100.35177999999999
2210.0232,100.35354000000001
2210.9873,100.3536
2211.9517,100.35196
2212.9158,100.34628000000001
2213.8801000000003,100.33908
2214.8442,100.33212
2215.8086,100.32538000000001
2216.7727000000004,100.3203
2217.7371,100.31578000000002
2218.7012,100.31076
2219.6655,100.30518000000001
2220.6296,100.30006
2221.594,100.29580000000001
2222.5581,100.29514
2223.5225,100.29584000000001
2224.4866,100.29778
2225.4509,100.29812
2226.415,100.29400000000001
2227.3794,100.28520000000002
2228.3435,100.2733
2229.3079,100.2601
2230.272,100.24602000000002
2231.2363,100.23386
2232.2004000000006,100.22478000000001
2233.1648,100.2189
2234.1289,100.21534
2235.0933,100.2138
2236.0574,100.21304
2237.0217,100.21098
2237.9858000000004,100.2065
2238.9502,100.20038000000001
2239.9143,100.19286000000001
2240.8787,100.18434
2241.8428,100.17508000000001
2242.8071,100.16598
2243.7712,100.15536
2244.7356,100.14392000000001
2245.6997,100.13170000000001
2246.6641,100.11892
2247.6282,100.10736
2248.5925,100.09782000000001
2249.5566,100.0909
2250.521,100.08290000000001
2251.4851,100.07348000000002
2252.4495,100.0617
2253.4136,100.0461
2254.3779,100.02946
2255.342,100.01212000000001
2256.3064,99.99588000000001
2257.2705,99.98240000000001
2258.2349,99.97
2259.199,99.9586
2260.1633,99.94728
2261.1274,99.93516
2262.0918,99.9238
2263.0559,99.91404
2264.0203,99.90686
2264.9844,99.90168
2265.9487,99.89858000000001
2266.9128,99.89504
2267.8772,99.88992
2268.8413,99.8812
2269.8057,99.87032
2270.7698,99.8598
2271.7341,99.85092
2272.6982,99.84414000000001
2273.6626,99.84062000000002
2274.6267,99.83794
2275.5911000000006,99.83756
2276.5552,99.83928
2277.5195,99.84300000000002
2278.4836,99.84868
2279.448,99.85618
2280.4121,99.86192000000001
2281.3765000000003,99.8654
2282.3406,99.86198000000002
2283.3049,99.85276000000002
2284.269,99.83514
2285.2334,99.81046
2286.1975,99.78044000000001
2287.1619,99.74702000000002
2288.126,99.71260000000001
2289.0903,99.67836000000001
2290.0544,99.64498
2291.0188,99.6125
2291.9829,99.58188
2292.9473,99.55510000000001
2293.9114,99.53470000000002
2294.8757,99.52250000000001
2295.8398,99.51834000000001
2296.8042000000005,99.52069999999999
2297.7683,99.52800000000002
2298.7327,99.54006000000001
2299.6968000000006,99.5584
2300.6611,99.58498
2301.6252,99.61958
2302.5896000000002,99.65864000000002
2303.5537,99.69496000000001
2304.5181,99.72086000000002
2305.4822000000004,99.73174
2306.4465,99.72972
2307.4106,99.72382
2308.375,99.72736
2309.3391,99.75170000000001
2310.3035,99.80022000000001
2311.2676,99.86666
2312.2319000000007,99.93802000000001
2313.196,100.00098000000001
2314.1604,100.05028000000001
2315.1245,100.09026
2316.0889,100.12914
2317.053,100.17738
2318.0173000000004,100.2356
2318.9814,100.29344
2319.9458,100.33106000000001
2320.9099000000006,100.32298
2321.8743,100.25131999999999
2322.8384,100.11332000000002
2323.8027,99.93134
2324.7668,99.74524
2325.7312,99.60195999999999
2326.6953000000003,99.53386
2327.6597,99.54560000000001
2328.6238,99.60948000000002
2329.5881,99.67490000000001
2330.5522,99.69004
2331.5166,99.62808000000001
2332.4807,99.49936
2333.4451,99.34278000000002
2334.4092,99.20212000000001
2335.3735,99.10414
2336.3376,99.04836
2337.302,99.0121
2338.2661,98.96466000000001
2339.2305,98.88660000000002
2340.1946,98.78776000000002
2341.1589,98.71730000000001
2342.1230000000005,98.75394000000001
2343.0874,98.94810000000001
2344.0515,99.22686000000002
2345.0159,99.41344000000001
2345.98,99.39314
2346.9443,99.21124
2347.9084000000003,99.00464000000001
2348.8728,98.89128000000001
2349.8369,98.91168000000002
2350.8013,99.02222
2351.7654,99.12368000000001
2352.7297,99.12262000000001
2353.6938,98.99912
2354.6582,98.81312000000001
2355.6223,98.62974000000001
2356.5867,98.46282000000002
2357.5508,98.30350000000001
2358.5151,98.16494
2359.4792,98.07792
2360.4436,98.06368
2361.4077,98.10808
2362.3721,98.19528000000001
2363.3362,98.33554000000001
2364.3005,98.54328000000001
2365.2646,98.81244000000001
2366.229,99.11402000000001
2367.1931,99.41328
2368.1575,99.68606
2369.1216,99.92236000000001
2370.0859,100.12134
2371.05,100.2844
2372.0144,100.4128
2372.9785,100.50560000000002
2373.9429,100.5558
2374.907,100.55860000000001
2375.8713,100.5092
2376.8354,100.41340000000001
2377.7998,100.28312000000001
2378.7639,100.13654
2379.7283000000007,99.9932
2380.6924,99.86952000000001
2381.6567,99.77482
2382.6208,99.71232
2383.5852,99.67942000000002
2384.5493,99.67002
2385.5137000000004,99.67608000000001
2386.4778,99.68990000000001
2387.4421,99.70494000000001
2388.4063000000006,99.71666
2389.3706,99.72328
2390.3347,99.72522000000001
2391.2991,99.72506000000001
2392.2632,99.72584
2393.2275,99.73024000000001
2394.1917000000003,99.73888000000001
2395.156,99.75100000000002
2396.1201,99.76456000000002
2397.0845,99.77778
2398.0486,99.78936000000002
2399.0129,99.79898
2399.9771,99.80664000000002
2400.9414000000006,99.81216
2401.9055,99.81542
2402.8699,99.81676
2403.834,99.81738000000001
2404.7983,99.81864000000002
2405.7625,99.82194000000001
2406.7268000000004,99.82728
2407.6909,99.83366000000001
2408.6553,99.83974
2409.6194000000005,99.84436000000001
2410.5837,99.84784000000002
2411.5479,99.85094000000001
2412.5122,99.8548
2413.4763,99.86004
2414.4407,99.86634000000001
2415.4048000000003,99.87256000000001
2416.3691,99.87856000000001
2417.3333,99.88288
2418.2976,99.88828000000001
2419.2617,99.89412
2420.2261,99.90020000000001
2421.1902,99.90610000000001
2422.1545000000006,99.91136
2423.1187,99.9144
2424.083,99.91558
2425.0471,99.91716
2426.0115,99.92038000000001
2426.9756,99.92684
2427.9399000000003,99.93530000000001
2428.9041,99.94682000000002
2429.8684,99.95700000000001
2430.8325000000004,99.96496
2431.7969,99.9701
2432.761,99.97188
2433.7253,99.97212
2434.6895,99.97174000000001
2435.6538,99.97316000000001
2436.6179,99.97564000000001
2437.5823,99.97992
2438.5464,99.9859
2439.5107,99.99340000000001
2440.4749,100.0014
2441.4392,100.00902
2442.4033,100.0171
2443.3677,100.02342000000002
2444.3318,100.02984000000001
2445.2961,100.03494
2446.2603,100.03878
2447.2246,100.04124
2448.1887,100.04208
2449.1531,100.04111999999999
2450.1172,100.03978000000001
2451.0815,100.03808000000001
2452.0457,100.03854
2453.01,100.04132000000001
2453.9741,100.04578000000001
2454.9385,100.0495
2455.9026,100.05162
2456.8669,100.05202000000001
2457.8311,100.05152000000001
2458.7954,100.05180000000001
2459.7595,100.05312
2460.7239,100.05642
2461.688,100.06096
2462.6523,100.06578
2463.6165,100.06986
2464.5808,100.07214
2465.5449,100.07322
2466.5093,100.07220000000001
2467.4734,100.07070000000002
2468.4377,100.06964
2469.4019,100.06928
2470.3662,100.07076
2471.3303,100.07356000000001
2472.2947,100.07712000000002
2473.2588,100.08062000000001
2474.2231,100.08386000000002
2475.1873,100.0856
2476.1516,100.08626000000001
2477.1157,100.08554000000001
2478.0801,100.08494
2479.0442,100.08380000000002
2480.0085,100.08398
2480.9727,100.08572000000001
2481.937,100.09082000000001
2482.9011,100.09620000000001
2483.8655,100.10188
2484.8296,100.10544
2485.7939,100.10674000000002
2486.7581,100.10648
2487.7224,100.10690000000001
2488.6865,100.10874
2489.6509000000005,100.11194
2490.615,100.11650000000002
2491.5793,100.12010000000001
2492.5435000000007,100.12044000000002
2493.5078,100.11926
2494.4719,100.11840000000002
2495.4363000000003,100.11958
2496.4004,100.12532
2497.3647,100.13464000000002
2498.3289000000004,100.14648
2499.2932,100.15724
2500.2573,100.16352
2501.2217,100.16376000000001
2502.1858,100.1606
2503.1501,100.15684
2504.1143,100.1559
2505.0786,100.15934000000001
2506.0427,100.16604
2507.0071,100.17408
2507.9712,100.17994000000002
2508.9355,100.182
2509.8997,100.17964
2510.8640000000005,100.17634000000001
2511.8281,100.17332
2512.7925,100.17414000000001
2513.7566000000006,100.17986
2514.7209,100.19050000000001
2515.6851,100.20422
2516.6494000000002,100.21972000000002
2517.6135,100.23240000000001
2518.5779,100.24102
2519.5420000000004,100.24386
2520.5063,100.24280000000002
2521.4705,100.24148
2522.4348,100.24192000000002
2523.3989,100.24586000000001
2524.3633,100.25172
2525.3274,100.25862000000001
2526.2917000000007,100.26410000000001
2527.2559,100.26742
2528.2202,100.26932000000001
2529.1843,100.27198000000001
2530.1487,100.27426000000001
2531.1128,100.27668
2532.0771000000004,100.27924000000002
2533.0413,100.28076
2534.0056,100.28182
2534.9697000000006,100.28292000000002
2535.9341,100.28578000000002
2536.8982,100.28932
2537.8625,100.29544000000001
2538.8267,100.30132
2539.791,100.30760000000001
2540.7551000000003,100.31438
2541.7195,100.31944000000001
2542.6836,100.32538000000001
2543.6479,100.33220000000001
2544.6121,100.33980000000001
2545.5764,100.34880000000001
2546.5405,100.35906000000001
2547.5049,100.36894000000001
2548.469,100.3769
2549.4333,100.38383999999999
2550.3975,100.38834
2551.3618,100.39054000000002
2552.3259,100.39130000000002
2553.2903,100.39308
2554.2544,100.39676000000001
2555.2188,100.40410000000001
2556.1829,100.41444000000001
2557.1472,100.42706000000001
2558.1113,100.44020000000002
2559.0757,100.45034000000001
2560.0398,100.45856
2561.0042,100.46276
2561.9683000000005,100.46424
2562.9326,100.46304
2563.8967,100.46118000000001
2564.8611,100.46094000000001
2565.8252,100.46378000000001
2566.7896,100.47094
2567.7537,100.48070000000001
2568.718,100.49012
2569.6821,100.49766000000001
2570.6465,100.50192
2571.6106,100.50352
2572.575,100.50436
2573.5391,100.50656000000001
2574.5034000000005,100.5098
2575.4675,100.51518
2576.4319,100.52032000000001
2577.3960000000006,100.52592
2578.3604000000005,100.53110000000001
2579.3245,100.53818000000001
2580.2888000000003,100.54624000000001
2581.2529,100.55514000000001
2582.2173,100.56224
2583.1814000000004,100.56652000000001
2584.1458000000002,100.56704
2585.1099,100.56452000000002
2586.0742,100.56142
2587.0383,100.55796000000001
2588.0027,100.55514000000001
2588.9668,100.55485999999999
2589.9312000000004,100.55572000000001
2590.8953,100.55780000000001
2591.8596,100.56028
2592.8237,100.56384
2593.7881000000007,100.56594000000001
2594.7522,100.56808000000001
2595.7166,100.56854000000001
2596.6807,100.56808
2597.645,100.56746000000001
2598.6091000000006,100.56602000000001
2599.5735000000004,100.56624000000001
2600.5376,100.56824000000002
2601.502,100.57282000000001
2602.4661000000006,100.57822000000002
2603.4304,100.58338
2604.3945000000003,100.58744
2605.3589000000006,100.5905
2606.323,100.59364000000002
2607.2874,100.59634000000001
2608.2515000000003,100.6002
2609.2158,100.605
2610.1799,100.60966000000002
2611.1443000000004,100.61318
2612.1084,100.61646000000002
2613.0728,100.61898000000001
2614.0369000000005,100.62254000000001
2615.0012000000006,100.62556000000001
2615.9653,100.62782
2616.9297,100.62908000000002
2617.8938,100.62834000000001
2618.8582,100.62646000000001
2619.8223000000003,100.62602000000001
2620.7866000000004,100.62644
2621.7507,100.62792000000002
2622.7151,100.62894
2623.6792000000005,100.62948
2624.6436,100.6286
2625.6077,100.62916
2626.5720000000006,100.63006000000001
2627.5361,100.63348
2628.5005,100.63794000000001
2629.4646000000002,100.64384000000001
2630.429,100.64938000000001
2631.3931,100.65506
2632.3574000000003,100.65942
2633.3215,100.66294
2634.2859,100.66594
2635.2500000000005,100.66946000000002
2636.2144,100.67158
2637.1785,100.67472000000001
2638.1428,100.67910000000002
2639.1069000000007,100.68424000000002
2640.0713,100.69120000000001
2641.0354,100.69934
2641.9998000000005,100.70856
2642.9639,100.71702
2643.9282,100.72364
2644.8923000000004,100.7282
2645.8567,100.73150000000001
2646.8208,100.73378
2647.7852000000003,100.73612000000001
2648.7493,100.73958000000002
2649.7136,100.74332000000001
2650.6777000000006,100.74562
2651.6421,100.74782
2652.6062,100.75150000000001
2653.5706,100.75764000000001
2654.5347,100.76732000000001
2655.499,100.78080000000001
2656.4631000000004,100.79482000000002
2657.4275,100.80752000000001
2658.3916,100.81682
2659.356,100.82244000000001
2660.3201,100.82600000000002
2661.2844,100.82950000000001
2662.2485,100.83592
2663.2129000000004,100.84648000000001
2664.177,100.85964
2665.1414,100.87578
2666.1055000000006,100.89262000000002
2667.0698,100.90784000000002
2668.0339,100.9204
2668.9983,100.9316
2669.9624,100.94080000000001
2670.9268,100.95100000000001
2671.8909000000003,100.96280000000002
2672.8552,100.97740000000002
2673.8193,100.9938
2674.7837,101.0122
2675.7478,101.02980000000001
2676.7122,101.04480000000001
2677.6763,101.05420000000001
2678.6406000000006,101.0574
2679.6047,101.05560000000001
2680.5691,101.05080000000001
2681.5332,101.0472
2682.4976000000006,101.04620000000001
2683.4617,101.0494
2684.4260000000004,101.05600000000001
2685.3901,101.0652
2686.3545,101.07300000000001
2687.3186000000005,101.07820000000001
2688.2830000000004,101.08100000000002
2689.2471,101.08140000000002
2690.2114,101.0814
2691.1755,101.083
2692.1399,101.0858
2693.1040000000003,101.09120000000001
2694.0684000000006,101.0978
2695.0325,101.1048
2695.9968,101.11160000000001
2696.9609,101.1174
2697.9253,101.1216
2698.8894,101.1256
2699.8538000000003,101.1284
2700.8179,101.12980000000002
2701.7822,101.1288
2702.7463,101.12500000000001
2703.7107000000005,101.1192
2704.6748,101.1102
2705.6392,101.0976
2706.6033000000007,101.0836
2707.5676,101.0696
2708.5317000000005,101.05680000000001
2709.4961000000003,101.04760000000002
2710.4602,101.04220000000001
2711.4246,101.0392
2712.3887000000004,101.0368
2713.353,101.0318
2714.3171,101.02260000000001
2715.2815000000005,101.0088
2716.2456,100.9938
2717.21,100.979
2718.1741000000006,100.96692
2719.1384,100.95966
2720.1025,100.95716000000002
2721.0669000000003,100.95768000000001
2722.031,100.95856
2722.9954,100.95622
2723.9595000000004,100.94858
2724.9238000000005,100.93674000000001
2725.8879,100.92132000000001
2726.8523,100.90568
